Date,Customer_id,customer_name,region,country,salesperson,quantity_sold,total_price,discount_applied,order_date,order_status
2022-04-28,dd01068b-260a-4aee-8be0-970d513c9be5,"Robert Dunn","South America",Cambodia,"Adrian Hebert",10,2324.9,42.37,2023-06-09,Completed
2023-04-05,dd01068b-260a-4aee-8be0-970d513c9be5,"Robert Dunn","South America",Cambodia,"Laura Lopez",6,1055.82,45.41,2023-06-09,Pending
2024-09-02,907f561f-1d70-4997-b8b7-421428fd6292,"Jason Wilkerson","North America","Antigua and Barbuda","Ralph Young II",1,101.8,1.01,2024-01-14,Refunded
2023-08-21,db24678c-dea0-4677-b601-8ba947ef5c70,"Kimberly White",Africa,"United Arab Emirates","Joshua Pace",2,821.32,12.19,2023-09-05,Refunded
2022-10-08,48a62115-800f-43a1-bc70-fa118a7afdcc,"Theresa Boyle","South America",Morocco,"Deborah Edwards",7,1368.01,44.8,2022-04-28,Canceled
2022-05-31,e587ac50-06c4-4fb1-b676-d6f39320eb8f,"Gregory Ward",Europe,Algeria,"Jessica Miller",8,2129.04,36.88,2023-09-10,Canceled
2023-11-29,0e49db98-7603-431c-a972-04830e544263,"Martin Simmons","North America",Cambodia,"Sandra Hernandez",1,174.77,39.38,2023-07-06,Refunded
2023-09-26,8bf3600a-b95b-42f9-ba41-f30e38f164dc,"Raymond Brooks",Africa,"Czech Republic","Andrea Watts",10,693.6,15.07,2023-06-19,Refunded
2025-01-16,b9949675-22a6-4b46-9103-39fa17a36722,"Brittany Smith",Europe,"Isle of Man","Douglas Mack",7,2688.91,29.47,2024-10-27,Canceled
2023-05-01,95a53737-4cd7-4095-8c84-1e37d49b287d,"James Velasquez",Europe,Belarus,"Jeremy Williams",1,49.28,42.29,2024-07-09,Refunded
2025-02-07,69029319-3c7d-416e-8b2b-4dfcca721ad1,"David Deleon",Asia,"Bouvet Island (Bouvetoya)","Joanne Shah",3,1128.03,7.31,2023-12-30,Canceled
2022-08-29,8b20cdcc-e0df-4537-9b84-315cbb58c2fa,"Lynn Montgomery",Europe,Vietnam,"Christian Carlson",6,1159.92,1.39,2023-08-03,Canceled
2023-01-25,4e25e395-d5d7-4937-a5c2-11f1730f1a6b,"Sydney Jenkins",Asia,Turkmenistan,"Shane Hester",1,438.98,42.37,2022-06-07,Completed
2024-01-08,5d0ffe9c-0423-444a-9881-7fb36d564596,"Matthew Bishop",Australia,Singapore,"Christopher Farley",5,677.35,40.58,2024-02-11,Completed
2024-05-17,5d0ffe9c-0423-444a-9881-7fb36d564596,"Matthew Bishop",Australia,Singapore,"Christina Obrien",9,1864.71,23.66,2024-02-11,Completed
2023-08-16,8f9aebbd-5684-4554-b279-6bba4ce54c9b,"Claudia Austin",Europe,Liechtenstein,"Jennifer Ramirez",8,2887.36,40.1,2024-10-31,Completed
2023-04-28,ad054a33-c7cc-467c-afb8-beda5f898cc8,"Shawn Anderson",Asia,Pakistan,"Kenneth Carpenter",8,274.32,39.07,2022-08-08,Pending
2022-08-13,a10849d3-daad-4e24-9dda-7321fadb99d0,"Luis Moore PhD",Africa,"Wallis and Futuna","Ashlee Horton",1,254.5,41.67,2022-06-10,Canceled
2024-09-07,7d507daf-df24-40dc-801c-d4e3612ce7d0,"Jared Carter","South America","French Polynesia","Charles Lewis",5,897.65,10.71,2024-07-26,Canceled
2024-08-17,7d507daf-df24-40dc-801c-d4e3612ce7d0,"Jared Carter","South America","French Polynesia","Jay Velasquez",1,433.16,23.36,2024-07-26,Pending
2024-12-04,02966a0c-56e1-4bb6-995e-4382aabc8ebc,"Sharon Wells",Africa,Malaysia,"Amanda Hampton",10,3895.2,34.33,2023-01-24,Refunded
2022-09-27,c3d99d7d-04a5-4a7a-827c-8e9e4d1c68aa,"Kelly Copeland",Europe,Denmark,"Shane Arnold MD",10,255.6,1.09,2022-05-17,Pending
2023-03-25,5e2fd227-d7c0-4447-b6bd-a8d7744e1eff,"Megan Padilla",Europe,Seychelles,"Heather Heath",10,145.4,33.17,2024-08-13,Refunded
2023-04-09,6778615e-bdbd-4c0e-afc6-6f70e594e8e1,"Meghan Chambers",Australia,Rwanda,"Oscar Palmer",8,1432.24,27.76,2024-12-07,Canceled
2023-06-12,6778615e-bdbd-4c0e-afc6-6f70e594e8e1,"Meghan Chambers",Australia,Rwanda,"Steven Nguyen",5,27.15,16.93,2024-12-07,Refunded
2023-09-25,d33b4600-6c66-4461-86e3-f83c30f811f2,"Scott Gonzalez","South America",Fiji,"Timothy Cameron",8,574.32,23.71,2023-03-04,Refunded
2023-01-25,14e42c56-a611-4045-9461-977a243f80ec,"Ebony Davis",Australia,"Lao People's Democratic Republic","Kimberly Wood",1,455,36.06,2023-08-23,Canceled
2023-08-01,4629a7c6-6ab0-4253-a6bc-5deae3a4081d,"Paul Galloway","North America",Togo,"Leah Jenkins",3,235.35,13.02,2023-02-20,Canceled
2024-03-02,b59b7c77-465e-43db-bf28-9eeb4d75cd8c,"Henry Briggs","North America",Djibouti,"Zachary Stanley",8,1844.48,44.45,2024-05-02,Refunded
2023-11-30,b59b7c77-465e-43db-bf28-9eeb4d75cd8c,"Henry Briggs","North America",Djibouti,"Benjamin Brown",7,302.96,38,2024-05-02,Refunded
2022-09-13,f25bb6d2-ded5-4c3b-aaeb-5de0702fdd1c,"Robert Moreno","North America","Cote d'Ivoire","Christina Andrews",4,1785.84,19.4,2024-09-13,Canceled
2025-02-17,b07b1e35-7d57-4333-ad33-6b5a38ded6d8,"Angela Martin",Africa,"Dominican Republic","Richard Clark",8,2146.72,16.95,2023-08-31,Pending
2025-02-14,b07b1e35-7d57-4333-ad33-6b5a38ded6d8,"Angela Martin",Africa,"Dominican Republic","Kayla Peterson",9,678.33,43.97,2023-08-31,Refunded
2022-04-21,1eb3ffc2-936c-4cd0-8528-7e64235b517b,"Tommy Perez",Asia,Argentina,"Robert Cohen",5,2324.25,44.15,2023-04-06,Canceled
2022-08-20,46a62dfe-ba69-4e98-91ec-51f39fcf814c,"Nicole Hughes",Europe,Gambia,"Jon Mathis",6,1233.3,30.81,2024-12-18,Canceled
2023-05-23,52e4bdd6-3832-4412-a4b5-b05bc150dd72,"Joseph Gregory",Africa,Qatar,"Ryan Baker",2,739.52,32.74,2024-06-20,Refunded
2023-01-10,18f8d03b-a23d-4ca4-8fdc-435e731920c6,"Frank Ross","South America","Antigua and Barbuda","Sean Harris",10,2427,33.67,2022-10-11,Completed
2022-07-28,5b49df93-1fa9-4f2f-9227-12fdb2999c60,"Bruce Forbes","North America",Eritrea,"Robert Fuller",5,925,48.94,2022-08-22,Canceled
2023-02-02,88930394-e6b3-4def-89f8-c16696620b03,"Chad Dunn",Africa,"American Samoa","Jacqueline Ibarra",4,208.12,38.63,2024-11-02,Refunded
2022-08-06,b1b492bc-8745-4921-b206-96632c3a37bc,"Patricia Petersen","South America",Uruguay,"Jason Wolfe",3,301.08,0.66,2023-06-10,Pending
2022-09-02,c3abcf15-4dfd-4bc8-8c4f-c2de81d1e344,"Catherine Burke",Asia,Venezuela,"Jennifer Frazier",10,2324.9,16.33,2022-08-16,Completed
2024-11-13,abc6844a-e5a1-474e-8474-a9623d2ad660,"Tyler Park","South America","Saint Barthelemy","Michelle Kim",8,1181.68,49.36,2022-03-19,Pending
2022-08-23,41b80ed3-e393-41af-871d-f6878fa7f66a,"Paul Winters",Australia,Chad,"Dr. Stephanie Bryant",1,157.35,24.88,2024-08-24,Pending
2022-11-05,105bd872-5540-430e-85d2-9d9cb8f98478,"Michelle Lester",Australia,"United Kingdom","Patrick Perry",2,290.88,24.61,2022-09-22,Refunded
2022-04-19,d39b58e4-e530-49aa-8e00-b69133e63b1d,"Joseph Lee",Africa,Ukraine,"Marcus Mcclain",6,2416.98,38.97,2022-11-26,Completed
2024-01-13,7ec1f721-6c1a-4f24-aead-fd288c6bd149,"Samantha Lee",Australia,Sudan,"Nathaniel Delacruz",9,301.86,9.5,2022-04-17,Canceled
2022-08-15,31e33f67-3547-436f-bbe6-1d6b6cc38e4d,"Samuel White",Africa,Korea,"Jay Tran",6,1280.04,26.79,2024-04-18,Pending
2025-01-26,ed430b68-c4ae-4625-bd95-6ab94ed46873,"Ashley Lin",Australia,Italy,"Lindsay Berger",3,1308.66,9.06,2022-05-08,Completed
2024-04-06,3d0ae445-0fdf-480e-a2da-002ab2353649,"Walter Garcia",Australia,Greece,"Kara Jimenez",5,479,41.52,2024-09-15,Canceled
2023-04-30,c33f9702-4fa9-4d90-a412-0c427039a772,"Sally Carlson",Europe,Honduras,"Jean Stephens",4,485.92,24.33,2024-01-19,Canceled
2022-05-25,c998b4ba-8c02-44ca-b17e-a93354e64aec,"Deborah Parker",Asia,Montenegro,"Amy Wood",9,3781.44,41.65,2023-12-20,Refunded
2024-05-22,c987b569-f6c4-49bb-b42a-08ae2585ca63,"Karen Blackburn DDS",Asia,Belgium,"Joseph Cook",5,2067.55,5,2024-03-02,Completed
2023-12-09,c987b569-f6c4-49bb-b42a-08ae2585ca63,"Karen Blackburn DDS",Asia,Belgium,"Kelsey Rogers",2,601.88,24.91,2024-03-02,Canceled
2023-02-02,88930394-e6b3-4def-89f8-c16696620b03,"Chad Dunn",Africa,"American Samoa","Jacqueline Ibarra",4,208.12,38.63,2022-07-05,Refunded
2024-06-27,961d184e-78ad-4031-b6d4-e123d50790a1,"Stephanie Benson",Asia,Nepal,"Caitlyn Zimmerman",3,1265.82,44.72,2023-12-17,Pending
2024-07-30,505b131e-f7db-4ac8-9cea-a814b1f99b42,"Jessica Turner","North America",Nicaragua,"Matthew Ruiz",7,3410.68,1.45,2024-08-11,Refunded
2023-09-29,ad58c8ed-6ce9-4362-b2a9-e599ef6d654b,"Brian Jackson",Australia,Namibia,"Stephen Hardy DVM",8,869.76,34.11,2023-06-06,Refunded
2024-12-07,9ac23f66-5a7d-4931-adac-3d85e092b202,"Walter Barnett",Asia,Botswana,"Brent Bridges",9,3806.37,45.75,2024-12-31,Refunded
2022-09-05,abdd2de1-1307-4e6f-b107-0d5c8ad937ab,"Luke Skinner","North America",Armenia,"Michelle Marquez",10,4331.6,1.38,2023-05-08,Pending
2022-09-16,03fcead7-0b97-4357-80a9-fd4cfd8a2730,"David Patterson",Asia,Burundi,"Thomas Perez",4,742.36,8.71,2024-05-02,Canceled
2023-09-27,504363b7-8e81-46d8-becd-740ccc1f8505,"Isaiah Williams","North America",Bolivia,"Larry Grimes",5,873.85,12.47,2023-11-02,Refunded
2024-05-09,dafeb0c4-5789-4dd8-9a74-c79f925bece0,"Lawrence Odonnell",Australia,Palau,"Blake Juarez",4,123.24,32.65,2023-09-06,Pending
2023-08-01,09c89d15-4fc7-4159-9c54-0287084a7cc8,"Jennifer Cabrera",Europe,"American Samoa","Kara Hess",9,3223.89,8.53,2024-12-01,Refunded
2024-08-04,d7684fe1-b8dd-435b-965c-82a3988a3f02,"Nicole Jackson",Africa,Pakistan,"Dr. Randy Diaz",3,1377.69,8.23,2022-10-13,Pending
2024-10-01,6d094039-544e-49f2-a045-b7999de5362d,"Jimmy Cardenas","South America",Kenya,"Kimberly Owens",2,604.88,37.76,2022-07-02,Pending
2023-08-21,6050b235-db34-40ab-952b-7df7f78702b6,"Julie Bruce",Asia,Montenegro,"Debra Woodard",3,670.71,43.68,2024-06-15,Pending
2024-12-01,193cb5a2-9b82-4d37-9a60-036b314e83a3,"Brandon Watson","North America",Philippines,"Susan Larson",9,4005.18,17,2024-11-08,Canceled
2024-10-28,68526ee9-4893-454b-8f88-2b42d97704d6,"Glenda Mcconnell",Europe,Reunion,"Kristina Cline",4,1386.6,42.49,2023-06-21,Canceled
2024-01-13,240ffc84-9e9c-45f5-b5c0-99e86a972df4,"Virginia Washington",Asia,Congo,"John Compton",9,2632.41,49.43,2022-06-22,Canceled
2022-09-12,483387d5-17e9-423a-9d07-33037c8e8ddb,"Monique Roth",Africa,Tokelau,"Victoria Ramirez",5,992.35,5.24,2023-02-28,Pending
2022-04-30,ef6afd93-df78-4403-b900-d0f63ee504e8,"Christian Hall",Europe,Mauritius,"Chelsea Manning",7,1950.76,16.54,2023-11-08,Completed
2022-04-04,6f264db8-3de6-4a5d-b02c-af3daf6b7a2d,"Brian Odonnell",Asia,Lithuania,"Daniel Leach",7,1206.17,35.99,2022-10-28,Pending
2023-08-09,ff8a2945-5add-471b-a44f-cfa93ffb3f46,"Derek Walker",Asia,Bolivia,"Michael Collins",4,1462.68,24.59,2024-11-22,Pending
2022-08-27,527b8b6e-02cb-4506-8721-adb07ea52fae,"Jeffrey Roberts",Africa,"British Indian Ocean Territory (Chagos Archipelago)","Jose Martin DDS",5,2252.7,35.69,2022-06-01,Canceled
2023-08-07,67156eaf-b662-4d06-9030-8993a519015f,"Deborah Richardson",Asia,"French Guiana","Larry Elliott",6,2690.46,4.25,2025-01-01,Canceled
2022-08-13,66d86a61-e77c-481c-9f87-5fc4cdcb4b40,"Dominic Fisher",Australia,"Saudi Arabia","Stacy Williams",7,234.78,19.71,2024-11-14,Canceled
2023-10-07,169747fc-968d-409c-9612-92b2e3d39255,"Kevin Miller",Asia,"Cocos (Keeling) Islands","Amber Evans",4,834.92,26.09,2022-08-18,Refunded
2024-12-10,1cd84fb6-4130-46f4-85f6-dd55d90092d2,"Brian Griffin",Europe,Cuba,"Kayla Franklin",2,297.1,45.39,2023-01-18,Completed
2023-04-16,33bd2100-5858-432f-968f-8fa100587976,"Cory Medina",Australia,"Palestinian Territory","William Lee",1,255.9,2.02,2025-01-21,Completed
2024-12-24,36b3e11e-b9c5-41ff-9527-b8c5178d2a6c,"Dr. Kristina Butler",Asia,Fiji,"Raymond Cook",3,620.01,19.66,2023-10-25,Pending
2023-03-30,f5cc531d-5a70-4368-9941-5d5f18932e62,"Adam Pace",Australia,Martinique,"Kyle Anderson",2,664.32,13.31,2024-08-05,Pending
2022-03-11,1de91793-e250-4c91-8d2f-8e5f19d9942e,"Leah Miller","South America","Papua New Guinea","Cynthia Fuller",3,123.12,38.57,2024-05-25,Refunded
2023-12-05,27e42db2-598a-4a42-9f28-89f63561f1fa,"James Byrd",Africa,"Marshall Islands","Dylan Kline",5,737.1,16.62,2024-07-02,Completed
2024-11-28,2f8f8eb7-7633-49d7-80ac-0730baf8300e,"Benjamin Green","North America","Trinidad and Tobago","Pamela Stanley",1,257.49,41.56,2024-04-08,Completed
2022-04-19,d39b58e4-e530-49aa-8e00-b69133e63b1d,"Joseph Lee",Africa,Ukraine,"Marcus Mcclain",6,2416.98,38.97,2022-03-29,Completed
2023-12-22,2f20d264-3e47-4f07-a7d1-c3d988ee639f,"Jason Washington",Europe,"United Arab Emirates","Alexandria Andersen",5,1515.85,1.82,2023-03-20,Completed
2024-04-14,43a896a9-18f4-4823-b08d-95c15ce5043f,"Richard Johnson",Asia,Gibraltar,"Kimberly Ross",4,1790.24,17.86,2022-07-18,Pending
2022-10-31,0976b99d-4b73-4565-8143-5d27206c01ce,"Andrew Hines",Asia,"United States Virgin Islands","Paul Rangel",9,4415.67,15.65,2024-07-29,Completed
2024-05-19,a93f50f6-c0fa-4057-9256-313d2e17d152,"Cassandra Barnes","North America",Ghana,"Kimberly Marks",6,2462.58,37.75,2024-02-12,Completed
2023-05-25,eedde2e3-7946-4bf9-a18c-b1e8f2707bc5,"Caleb Johnson",Europe,Korea,"Heather Jordan",3,1168.56,4.86,2022-08-26,Completed
2022-12-13,2118fae8-aa51-42b7-a500-1135eba476b7,"Jacob Webb",Europe,Niger,"Eric Shields",6,2511.06,32.92,2023-08-29,Completed
2023-07-18,65630f38-cc17-4745-bcd8-7a09cd14f9ec,"Brandon Welch",Africa,Georgia,"Juan Davenport",10,2233.7,44.14,2024-02-19,Refunded
2022-09-05,dd648f10-7561-487c-b893-c5c6c951b64c,"Mary Brown","South America",Jordan,"Brian Campbell",5,2356.25,44.24,2022-10-01,Refunded
2022-12-22,eb172df7-1e33-4304-865b-3d08aaa36bfb,"Jody Simmons",Australia,Dominica,"David Ramos",4,63.2,30.19,2024-01-17,Canceled
2024-04-07,58c83652-63b6-43a3-9527-8cd1841fe625,"Thomas Olsen",Europe,Turkey,"Kelly Welch",9,1702.08,33.55,2024-12-07,Pending
2023-02-11,2096d59f-0eed-44a0-8a5c-7efb706bfa94,"Stacey Day",Africa,Liberia,"Alexandria Davis",5,677.35,29.92,2023-05-18,Pending
2022-10-30,bb1775d6-ead4-4e50-845a-8e8baa782295,"John Mayer","South America",Honduras,"Sandra Schmidt",8,914.8,45.27,2023-07-24,Refunded
2023-12-18,9d061bd9-b5c8-4f8b-b5be-66625f7e2838,"Joshua Guerrero",Africa,Malta,"Grace Ward",7,1948.1,22.4,2023-09-18,Refunded
2023-10-19,b673653f-9fdd-4157-b5be-66f779209fb1,"Shelby Edwards",Europe,Guatemala,"Heather Sweeney",4,1492.92,7.64,2024-10-04,Refunded
2024-07-10,62b1823d-3e55-451b-a539-40563cdaa76c,"Samuel Clark","North America","Netherlands Antilles","Rebecca Stevens",4,1762.48,18.24,2024-11-07,Refunded
2023-11-28,0d1ca6c5-496d-433d-8fe3-ad2dc6f12450,"David Cantu","North America","United Kingdom","Tracy Barry",2,997.34,8.81,2024-10-01,Completed
2024-09-02,907f561f-1d70-4997-b8b7-421428fd6292,"Jason Wilkerson","North America","Antigua and Barbuda","Ralph Young II",1,101.8,1.01,2024-01-17,Refunded
2022-11-20,94b8cd9d-33af-467b-a230-204c311786d3,"Christopher Martinez","North America",Iran,"Nicole Austin",1,454.24,47.95,2023-02-16,Refunded
2022-12-28,b84a4dfa-ba5e-456a-80e6-4bb94fdb2720,"Thomas Garza",Europe,Ethiopia,"Felicia Santana",6,396,22.28,2022-12-15,Completed
2023-07-11,d29eb53f-4784-407c-be9d-cb4e933774f2,"Jessica Nelson",Asia,"Cote d'Ivoire","John Simmons",5,963.95,32.85,2023-08-19,Completed
2024-09-16,f64f7c98-0d5a-46b4-a2a4-2c6751f1d99d,"Dr. Christopher Phillips","South America",Sweden,"Cindy Rodriguez",8,571.36,46.11,2023-12-27,Refunded
2022-10-26,a8b44e72-d44b-48d4-8074-2547af8874f1,"Kayla Steele",Europe,Monaco,"Elizabeth Gibson",2,662.24,29.05,2024-03-12,Refunded
2023-03-14,917600dc-9107-44b3-9456-45a153e4877d,"James Rollins","North America","Saint Vincent and the Grenadines","Kyle Bennett",10,756.6,41.51,2023-06-18,Canceled
2023-08-31,b34f33be-38f1-4160-b20a-167194c24885,"Jason Cowan","North America",Afghanistan,"Bruce Parker",3,1325.73,20.79,2022-12-12,Canceled
2022-03-18,5b8c0f39-cb4f-4a96-8731-0687e3ef5382,"James Thompson",Asia,Malta,"Lisa Vega",10,1258.4,45,2024-01-16,Canceled
2024-01-12,5b8c0f39-cb4f-4a96-8731-0687e3ef5382,"James Thompson",Asia,Malta,"Edward Sanchez",10,1246.5,31.49,2024-01-16,Pending
2024-09-18,2c63083d-af2c-41f7-8062-dad5291d468d,"Brian Griffith",Africa,"Slovakia (Slovak Republic)","Clayton Hamilton",8,2488.56,15.92,2023-09-04,Refunded
2023-10-13,40eae555-1b94-46ff-bbd5-aa2bc7ecc7e8,"David Scott",Africa,Nigeria,"Kristy Torres",9,1085.76,5.56,2022-04-23,Canceled
2024-04-16,633509c4-60b2-4165-ae36-07dba7606450,"Alisha Spencer","North America",Venezuela,"Cory Delgado",3,219.48,16.57,2022-06-11,Canceled
2023-01-24,bfc80afb-5f5d-49de-8c97-c13af56515e2,"Stacie Guerra","South America",Cyprus,"Tom Alexander",6,1582.08,35.6,2023-06-19,Canceled
2023-06-06,6d47bd47-ead1-4fca-ae66-3f046ae704e0,"Joe Odonnell",Asia,Mexico,"Alexander Graves",4,1796.52,26.49,2023-10-02,Completed
2022-09-06,7dc73d17-3945-4ab1-9c1a-6e7f813b6653,"David Smith","South America",China,"Julie Shannon",9,4489.38,45.13,2022-08-23,Pending
2024-02-04,af69c05b-1812-4c66-b248-4aef0e530f67,"Jon Griffin","North America",Jordan,"Jennifer Fisher",1,239.73,0,2023-07-24,Refunded
2024-05-18,af69c05b-1812-4c66-b248-4aef0e530f67,"Jon Griffin","North America",Jordan,"Erik James",2,695.72,42.33,2023-07-24,Refunded
2022-07-28,49e5200f-1c17-46f9-a045-e20d88ecc9b0,"Jill Chambers","South America",Lithuania,"Mr. Shane Hansen",10,2870.9,24.47,2022-07-26,Completed
2024-06-20,5cb50117-934f-4ed8-8021-5e726db6a0ec,"Debra Gonzalez DDS",Africa,Mayotte,"Sherry Todd",10,3535,18.76,2023-11-09,Refunded
2022-12-11,5cb50117-934f-4ed8-8021-5e726db6a0ec,"Debra Gonzalez DDS",Africa,Mayotte,"Jeremy Wolf",10,3895.2,45.63,2023-11-09,Completed
2023-08-17,99cd3ef2-7ac0-4df0-afc8-56152e06e669,"Kimberly Gregory",Europe,Norway,"Bobby Burton",2,761.24,41.76,2024-04-29,Refunded
2024-12-02,98f0bc73-dda0-437a-9985-65d4474f25e1,"Robin Flores","South America","Svalbard & Jan Mayen Islands","Ms. Joanna Diaz",7,1220.66,48.7,2024-02-07,Canceled
2024-05-25,d2ecf514-9445-4775-8d42-fdffd17615ca,"Beth Patterson",Europe,Finland,"Shane Clark MD",9,517.86,0.1,2023-05-06,Refunded
2024-03-21,5f017b30-afa3-4e57-a5a3-a36881c39a70,"Cynthia Rowe",Europe,"Falkland Islands (Malvinas)","Janet Mccarthy",1,189.6,13.5,2022-04-13,Completed
2023-02-24,26f94844-d71d-4628-8f36-45715296ed9a,"Thomas Turner","South America",Nauru,"Jonathan Hammond",4,1668.92,19.65,2024-09-05,Completed
2024-09-26,e3899574-fe0c-4c11-8ef0-83965ea9a3b6,"Robin Harris",Asia,Serbia,"Timothy Hooper",2,146.32,22.79,2023-12-03,Refunded
2022-12-26,729c0a27-c63d-4af2-892b-269ae3d29586,"Joanne Green",Europe,Tokelau,"Ashley Hurst",2,310.22,41.22,2024-02-01,Refunded
2022-10-10,729c0a27-c63d-4af2-892b-269ae3d29586,"Joanne Green",Europe,Tokelau,"Douglas Marshall",2,590.54,7.53,2024-02-01,Completed
2023-09-01,82acce8f-e7ea-4dd1-884b-24b6fdb4a3bf,"Karen Taylor","South America","New Zealand","James Osborne",3,1184.43,46.77,2023-11-03,Refunded
2023-11-01,c97b043b-1b4b-4e44-81c8-c5cdec4e6e56,"Bethany Johnson",Europe,Guinea,"Michael Dougherty",5,1772.95,28.24,2022-06-05,Pending
2022-05-07,8cd8ba30-5c93-4f28-844d-005e793391f6,"Douglas Gonzalez",Australia,Malawi,"Denise Taylor",8,3597.2,29.82,2023-11-20,Refunded
2025-02-03,8cd8ba30-5c93-4f28-844d-005e793391f6,"Douglas Gonzalez",Australia,Malawi,"Jose Sanders",10,3935.7,15.35,2023-11-20,Canceled
2024-06-03,fe530c08-5228-4ee1-af5a-d6f8da1a7aa3,"Kristin Vasquez",Europe,Morocco,"Allen Lee",8,349.6,2.96,2023-11-07,Canceled
2025-01-22,b8ea06bf-79fb-4832-a3c1-8c37962240a5,"David Lindsey","South America",Uruguay,"Melissa Kennedy",4,1579.24,10.42,2022-12-06,Pending
2024-09-20,983ac5d9-7f1e-4a06-a338-af923592cedd,"Ashley Rios",Europe,Brazil,"Debra Norris",2,393.42,40.67,2022-03-28,Pending
2022-10-14,665594ce-25b3-4047-b0b4-cb89ee431f64,"Donna Cooke",Europe,Gabon,"Marcus Strong",1,40.47,42.17,2023-07-06,Refunded
2024-07-03,ee58bb12-3b14-4e51-a3ba-c813d2b1f00b,"Mrs. Margaret Sharp",Australia,Tokelau,"Kathy Rodriguez",4,1934.48,4.82,2023-10-13,Completed
2023-08-30,ed055c80-caad-449d-9060-0e5d1c9e1b90,"Paul Knapp",Australia,Benin,"Christopher Curtis",3,616.65,9.88,2025-01-20,Refunded
2023-09-26,4b543643-abf3-4c19-a573-12de7729ad5c,"Brandon Conway",Europe,"Libyan Arab Jamahiriya","Tony Jackson",1,125.84,42.93,2022-05-03,Canceled
2022-05-01,cc51b39c-57c7-4f94-9508-9780fe462a53,"Jason Campbell",Europe,Maldives,"Daniel Trevino",7,2967.3,33.78,2022-07-31,Pending
2023-11-06,f72b8339-c5f2-49f6-a34a-7fe529bd6683,"John Fox",Europe,"Northern Mariana Islands","Kenneth Smith",10,3331.8,39.94,2022-09-10,Pending
2024-11-10,8d7b1d87-40a7-4009-8659-6fd362aea562,"William Brown","South America",Namibia,"Michelle Carter",10,935,23.02,2024-03-31,Completed
2023-11-16,8d7b1d87-40a7-4009-8659-6fd362aea562,"William Brown","South America",Namibia,"Regina Duncan",7,2058.21,49.27,2024-03-31,Pending
2022-12-16,7f7fe033-2c40-4f24-87a5-d5a183a407f1,"Alex Larsen",Australia,Namibia,"John Golden",7,161.84,19.36,2023-08-29,Pending
2024-10-29,7f7fe033-2c40-4f24-87a5-d5a183a407f1,"Alex Larsen",Australia,Namibia,"Deanna Leonard",6,1299.42,42.63,2023-08-29,Completed
2024-06-27,20f2e952-0706-4032-8dec-2bcb87964a23,"Brian Silva",Australia,"French Southern Territories","Jennifer Carey",10,2318,10.98,2023-07-06,Refunded
2023-08-10,685ee5a3-9e12-41db-826f-109a6fe4e664,"David Mccoy",Africa,Taiwan,"Douglas Bauer",7,807.17,21.89,2022-12-19,Pending
2024-09-12,664b1ea6-0743-4900-8804-951567eb55b2,"Amanda Bradley","South America","French Guiana","Lisa Roberts",6,2267.46,49.95,2023-07-22,Pending
2022-07-10,a5fcac67-f505-4d48-8d39-282e71e95331,"Amy Montes",Asia,"South Georgia and the South Sandwich Islands","Brandy Norman",9,4451.85,16.06,2024-08-03,Canceled
2023-10-02,dd2f0b27-777f-4a06-8f8c-66a3f0fae0ef,"Aaron Harmon",Europe,Kenya,"Robert English",9,4434.12,33.91,2024-09-17,Refunded
2024-01-28,dd2f0b27-777f-4a06-8f8c-66a3f0fae0ef,"Aaron Harmon",Europe,Kenya,"Jessica Wood",5,2366.3,5.96,2024-09-17,Completed
2023-11-04,a0d61fca-f751-4369-a1dd-30193ba59038,"Joseph Hamilton","North America",Djibouti,"Gerald Harmon",7,1863.61,15.28,2023-08-21,Refunded
2023-08-24,40e1ed54-d7a2-49c6-9a53-4895da92476e,"Crystal Sanchez",Asia,Djibouti,"Nicholas Wiggins",8,2477.6,2.97,2023-10-07,Completed
2023-11-04,84e46a45-67c2-4578-b0b4-785004442f9f,"Daniel Wall",Australia,Myanmar,"Brett Soto",7,366.45,16.38,2023-01-27,Completed
2022-05-17,b6208d36-f3a8-4e97-8af1-d4913d75a9d3,"Ashley Roberts",Asia,Kiribati,"Peter Chavez",9,2272.32,47.96,2023-09-15,Refunded
2022-05-04,91323113-2830-45b0-934c-d62eac4f123a,"Pamela Pratt",Africa,"Bouvet Island (Bouvetoya)","Paul Berg",9,3577.86,23.35,2023-09-20,Refunded
2022-07-23,91323113-2830-45b0-934c-d62eac4f123a,"Pamela Pratt",Africa,"Bouvet Island (Bouvetoya)","Mr. Ian Mitchell MD",5,74.85,7,2023-09-20,Completed
2023-05-04,c1180a24-0c33-4bba-8bf7-c9e1f287905a,"Manuel Lee","South America",Kiribati,"Amy Baker",1,422.22,1.13,2022-04-29,Completed
2023-05-10,d71023af-3f66-4305-a974-8bd56628fc98,"Christine Stewart","South America",Montserrat,"Stacy Williams",3,131.1,11.12,2024-09-27,Pending
2024-11-26,b6d64cf4-d6f8-40e1-beed-5ad15edf4da9,"Dustin King",Europe,Ireland,"Sharon Edwards",6,1065.12,9.91,2022-03-06,Canceled
2022-05-16,bf1ce508-cb77-49ff-bc5e-0b90804df6e6,"Dawn Powell","South America",Lebanon,"Linda Serrano",3,687.75,31.61,2024-07-08,Pending
2023-04-19,b4f845b3-8666-4293-9d93-35ee6fca89b3,"Jonathan Harris","North America",China,"Christina Gay",8,568.32,23.21,2022-06-24,Pending
